wayId,cycleway,length,coordinates
750398951,lane,69.38506611308864,"[(46.7794996, 6.6489441), (46.7794623, 6.6489234), (46.779428, 6.6488954), (46.7792551, 6.6487541), (46.7789336, 6.6485655)]"
751526768,lane,10.490953692017737,"[(46.773316, 6.6489537), (46.7733577, 6.6489398), (46.773408, 6.6489231)]"
759178388,separate,11.57320198818152,"[(46.4581813, 6.8457644), (46.4581646, 6.8459131)]"
760830757,shared_lane,181.71934448508856,"[(46.5441688, 6.5662937), (46.5445661, 6.5667261), (46.5446471, 6.5668194), (46.5446973, 6.5668725), (46.5448518, 6.5670363), (46.5448976, 6.5670848), (46.545101, 6.5673003), (46.5453748, 6.5675904), (46.5453901, 6.5675989), (46.5455016, 6.5676484)]"
762644589,lane,526.2162808573087,"[(46.6348921, 6.6367562), (46.6348927, 6.6367227), (46.6348947, 6.6366156), (46.6349266, 6.6361861), (46.6349722, 6.6359623), (46.6349835, 6.6359036), (46.6351421, 6.6352692), (46.6352093, 6.6349804), (46.6352657, 6.6347382), (46.6353331, 6.6344477), (46.6354465, 6.6339588), (46.635504, 6.633716), (46.635574, 6.6335129), (46.6356746, 6.6332793), (46.63614, 6.6323334), (46.6363311, 6.6319578), (46.6365655, 6.6313064), (46.6368312, 6.6305785)]"
769647311,lane,47.2468199254507,"[(46.4644286, 6.8397948), (46.4642422, 6.8400676), (46.4641297, 6.8402321)]"
775772075,lane,303.45442598447204,"[(46.5054131, 6.6715722), (46.5053685, 6.6716669), (46.5052456, 6.6719746), (46.5051591, 6.6722774), (46.5051035, 6.6725073), (46.5050782, 6.6726285), (46.5050259, 6.6729083), (46.5049917, 6.6731794), (46.5049806, 6.6732786), (46.5049623, 6.6734413), (46.504921, 6.6738077), (46.5049166, 6.673841), (46.5049026, 6.6739477), (46.5048193, 6.6745809), (46.5047991, 6.6747346), (46.5047671, 6.6749271), (46.5047163, 6.6751727), (46.504673, 6.6753473)]"
775772076,lane,16.175768595661516,"[(46.5054952, 6.6713982), (46.5054131, 6.6715722)]"
779116470,shared_lane,155.40106533733993,"[(46.4270898, 6.2571564), (46.4262085, 6.255587)]"
785515098,opposite_track,34.52427367723336,"[(46.3816851, 6.1511541), (46.3816478, 6.1510773), (46.3815289, 6.1508329), (46.3815036, 6.1507902)]"
798112168,lane,176.31089334024838,"[(46.4762887, 6.837494), (46.4762694, 6.8376689), (46.4762717, 6.8379404), (46.4762988, 6.8382241), (46.4764424, 6.839459), (46.4764486, 6.8397674)]"
802180775,lane,6.0229641318747085,"[(46.4012955, 6.2476343), (46.4013391, 6.2476808)]"
802180778,lane,13.216844505163634,"[(46.4011996, 6.2475327), (46.4012955, 6.2476343)]"
802185209,lane,11.795294144121545,"[(46.3928967, 6.2384335), (46.3929936, 6.238496)]"
802185210,lane,13.778963677511644,"[(46.3930204, 6.238429), (46.392965, 6.2384363), (46.3928967, 6.2384335)]"
802193272,lane,74.92256862907351,"[(46.3949384, 6.2404278), (46.3944278, 6.2397919)]"
812951395,lane,139.5212840816923,"[(46.5038707, 6.4875731), (46.5049141, 6.4885834)]"
825869011,lane,320.18601366843825,"[(46.5117282, 6.5494233), (46.5117041, 6.5494807), (46.5114644, 6.5500508), (46.5114547, 6.5500739), (46.5114349, 6.5501247), (46.5113496, 6.5503434), (46.5112662, 6.5505573), (46.5112334, 6.5506384), (46.5110717, 6.5510379), (46.5110077, 6.5512073), (46.5109528, 6.5513796), (46.51077, 6.5519446), (46.5107057, 6.5521903), (46.5106375, 6.5524947), (46.5105968, 6.5526765), (46.5105121, 6.553179)]"
846926354,track,68.48576386213041,"[(46.4683416, 6.3622773), (46.4685549, 6.3627562), (46.4686724, 6.3630295)]"
849917472,opposite,76.86618818142921,"[(46.5119091, 6.4990981), (46.5118903, 6.4991302), (46.511842, 6.4992152), (46.5118218, 6.4992704), (46.5118036, 6.4993218), (46.5117851, 6.4993696), (46.5116757, 6.4996701), (46.5116409, 6.4997858), (46.5116286, 6.4998269), (46.5115873, 6.4999792)]"
849917473,opposite_lane,8.548891818197223,"[(46.5119173, 6.4990111), (46.5119019, 6.4989996), (46.5118832, 6.4989855), (46.511849, 6.4989599)]"
859340104,opposite,16.269596621795028,"[(46.7791896, 6.6371467), (46.7792234, 6.6372403), (46.7792574, 6.6373355)]"
866417018,lane,39.51739749390292,"[(46.4057821, 6.2686517), (46.4059669, 6.2687194), (46.4061232, 6.2687952)]"
868265877,lane,78.06946642995902,"[(46.5315911, 6.5749316), (46.5316258, 6.575057), (46.5317435, 6.5755844), (46.5318132, 6.5758967)]"
897228510,lane,21.922421957796402,"[(46.5389231, 6.6218629), (46.5388949, 6.6218976), (46.5387729, 6.6220481)]"
897228512,lane,19.5852311906657,"[(46.5370338, 6.6233635), (46.5368598, 6.6234036)]"
901546171,no,36.92670510002623,"[(46.4886309, 6.7292232), (46.4886074, 6.7292946), (46.4886231, 6.7294966), (46.4886589, 6.7296883)]"
903086886,shared_lane,681.0003277358969,"[(46.5943752, 6.2305619), (46.5932653, 6.2291209), (46.5930662, 6.2288625), (46.5927463, 6.2284471), (46.592387, 6.2279825), (46.5919358, 6.2273989), (46.5911623, 6.2261407), (46.5908571, 6.2256536), (46.5900693, 6.2243591), (46.5900367, 6.2243081)]"
911297428,opposite_lane,126.48486442648843,"[(46.5267133, 6.6165175), (46.526704, 6.6162896), (46.5268146, 6.6151293), (46.5268381, 6.6148827)]"
915368903,lane,14.41801531782229,"[(46.5516845, 6.5709866), (46.5517626, 6.5711367)]"
915524577,share_busway,18.710097896081837,"[(46.533625, 6.6471767), (46.5337931, 6.6471644)]"
915524578,share_busway,34.4082044198057,"[(46.533625, 6.6471767), (46.5334019, 6.6470759), (46.5333269, 6.6470922)]"
915716709,share_busway,10.540720021998537,"[(46.5333438, 6.6472274), (46.5333269, 6.6470922)]"
917303963,lane,42.920215164094586,"[(46.5316628, 6.5887637), (46.5315778, 6.5887818), (46.5312899, 6.588905)]"
919970689,opposite,37.31251124975347,"[(46.5020869, 6.6871148), (46.5020713, 6.6873208), (46.5020753, 6.6875996)]"
919970691,opposite,87.10921855198511,"[(46.5022057, 6.6859935), (46.5021728, 6.686264), (46.5021521, 6.6865403), (46.5021151, 6.6868867), (46.5020869, 6.6871148)]"
919970692,opposite,4.560859630413652,"[(46.5022116, 6.6859347), (46.5022057, 6.6859935)]"
920100011,crossing,13.128593955473121,"[(46.3871843, 6.9211385), (46.387126, 6.9211394), (46.3870662, 6.9211403)]"
920111667,crossing,23.124171273840894,"[(46.3935264, 6.9216825), (46.3933955, 6.9216533), (46.3933208, 6.9216367)]"
920111672,crossing,12.577227476819642,"[(46.3930737, 6.9213647), (46.3930251, 6.9213775), (46.3930174, 6.9213749), (46.392963, 6.9213567)]"
922172890,lane,31.992960260115193,"[(46.4628822, 6.8420129), (46.4630933, 6.8417298)]"
926440411,lane,25.53635678376493,"[(46.5182725, 6.5726562), (46.51824, 6.5725637), (46.5182107, 6.5724575), (46.5181801, 6.5723518)]"
926440416,crossing,21.036927765250617,"[(46.5196432, 6.5773061), (46.5196244, 6.5773164), (46.5196035, 6.577328), (46.5195749, 6.5773437), (46.5195269, 6.5773701), (46.5194663, 6.5774035)]"
931034889,no,12.380907811026217,"[(46.5631627, 6.6339951), (46.5631365, 6.6339908), (46.5631048, 6.6339999), (46.5630818, 6.6340184), (46.5630631, 6.6340454)]"
932328806,lane,48.00380152898835,"[(46.5712693, 6.8279487), (46.571249, 6.8279507), (46.5712126, 6.8279706), (46.5710427, 6.8280818), (46.5708841, 6.8282232)]"
936238313,lane,13.60365601526739,"[(46.5318521, 6.556125), (46.5319477, 6.5562357)]"
937293916,no,19.346815607266088,"[(46.8394261, 6.6072037), (46.8395835, 6.6073119)]"
937293917,no,17.264326584981585,"[(46.8392772, 6.6071394), (46.8394261, 6.6072037)]"
941100522,opposite,4.286959879957636,"[(46.7799219, 6.654869), (46.7799578, 6.6548485)]"
953177076,lane,27.22461991623098,"[(46.5482586, 6.5633193), (46.5484184, 6.5630503)]"
953691984,opposite,11.753130798712132,"[(46.5077829, 6.4967682), (46.5077597, 6.4966188)]"
953691985,opposite,14.186363967483846,"[(46.5077829, 6.4967682), (46.507698, 6.4966302)]"
954051117,no,17.050982621922834,"[(46.5232884, 6.6310078), (46.5233097, 6.6308941), (46.5233223, 6.6307913)]"
956320040,separate,71.75635435733588,"[(46.5090569, 6.6212698), (46.509193, 6.6210231), (46.5094836, 6.620569)]"
960964170,crossing,32.318480187619585,"[(46.5206516, 6.5822293), (46.5205542, 6.5822643), (46.5205274, 6.5822739), (46.5204905, 6.5822871), (46.5204387, 6.5823057), (46.5203694, 6.5823306)]"
960964173,crossing,29.437781720797233,"[(46.5207192, 6.5839284), (46.52078, 6.5838961), (46.520827, 6.5838711), (46.5208654, 6.5838506), (46.5209294, 6.5838166), (46.5209678, 6.5837962)]"
960964175,crossing,20.75908131481391,"[(46.521015, 6.5836383), (46.5209999, 6.5835783), (46.5209806, 6.5835021), (46.5209657, 6.5834428), (46.5209509, 6.5833842)]"
961304491,track,1704.2704898986476,"[(46.2668584, 6.9957652), (46.2667187, 6.9958248), (46.2665653, 6.9958918), (46.2663475, 6.995992), (46.266207, 6.9960605), (46.2660334, 6.9961476), (46.265741, 6.9962947), (46.265577, 6.9963779), (46.2653603, 6.9964911), (46.2651026, 6.9966205), (46.2649029, 6.996726), (46.2647476, 6.9968002), (46.2646047, 6.9968762), (46.2643288, 6.9970156), (46.264192, 6.9970888), (46.2639145, 6.9972344), (46.263782, 6.9972999), (46.2635695, 6.99741), (46.2633735, 6.9975132), (46.2632239, 6.9975887), (46.2628554, 6.9977797), (46.2627585, 6.997829), (46.262489, 6.9979654), (46.2623697, 6.9980262), (46.2621247, 6.9981556), (46.2620507, 6.9981911), (46.2618324, 6.9983035), (46.2617009, 6.9983705), (46.2614442, 6.9985007), (46.2612956, 6.9985785), (46.2610719, 6.998694), (46.2608403, 6.9988119), (46.2607327, 6.9988681), (46.2604521, 6.9990137), (46.2602838, 6.9991007), (46.2600574, 6.9992078), (46.2598987, 6.9992833), (46.2597677, 6.9993426), (46.259519, 6.9994581), (46.2593949, 6.9995082), (46.2592595, 6.9995706), (46.2590419, 6.9996653), (46.2588581, 6.9997655), (46.2586909, 6.9998625), (46.2585253, 6.9999488), (46.2583799, 7.0000328), (46.2582015, 7.0001352), (46.2579874, 7.00026), (46.257703, 7.0004125), (46.2574383, 7.0005481), (46.2571246, 7.0006782), (46.2569564, 7.0007502), (46.2568632, 7.0007912), (46.2565066, 7.0009283), (46.2561375, 7.0010588), (46.2559003, 7.0011332), (46.2554414, 7.0012778), (46.2548856, 7.001431), (46.2545106, 7.001516), (46.2544044, 7.001541), (46.2543408, 7.001553), (46.2542278, 7.0015742), (46.2539513, 7.0016503), (46.2529933, 7.0018809), (46.252425, 7.0020181), (46.2522869, 7.0020532), (46.2522644, 7.0020661), (46.2522503, 7.0020881), (46.2522559, 7.00214)]"
962931520,no,24.440457467623375,"[(46.5627408, 6.6324354), (46.5627368, 6.6326215), (46.5627339, 6.632754)]"
962931527,no,3.1957617365004882,"[(46.5631891, 6.6340116), (46.5631627, 6.6339951)]"
962931528,no,4.182869870783348,"[(46.5630631, 6.6340454), (46.5630467, 6.6340945)]"
962931529,no,11.553453781206505,"[(46.5632337, 6.63414), (46.5632325, 6.6341045), (46.5632251, 6.6340706), (46.56321, 6.6340373), (46.5631891, 6.6340116)]"
962931530,no,13.507845273965334,"[(46.5630467, 6.6340945), (46.5630437, 6.6341313), (46.5630475, 6.6341679), (46.5630578, 6.6342017), (46.5630718, 6.6342273), (46.5630894, 6.6342474)]"
970749637,opposite,4.926370216391859,"[(46.4655445, 6.3793493), (46.4655483, 6.3794132)]"
975363566,no,22.577609759159923,"[(46.5211021, 6.5671395), (46.521106, 6.5672877), (46.521108, 6.5674336)]"
975363568,opposite_lane,50.71071663835378,"[(46.5201865, 6.5684109), (46.5205471, 6.5684005), (46.5206426, 6.5683978)]"
975434241,opposite_lane,38.56595398986301,"[(46.5210999, 6.5660225), (46.5210998, 6.5665251)]"
976802718,lane,17.7062746554887,"[(46.5301666, 6.5417262), (46.5302066, 6.5417308), (46.5302469, 6.5417374), (46.5302933, 6.5417477), (46.5303246, 6.5417546)]"
983396109,lane,124.11251512360978,"[(46.5006346, 6.4725293), (46.4999077, 6.4731664), (46.4997055, 6.4733416), (46.4996788, 6.473365)]"
984654128,opposite_lane,28.062281680223528,"[(46.5210579, 6.569538), (46.5210587, 6.5693799), (46.5210653, 6.5693412), (46.521076, 6.569319), (46.521099, 6.5693048), (46.5211711, 6.5693045)]"
985652157,lane,12.40020112762334,"[(46.4249222, 6.2570924), (46.4249928, 6.2569675)]"
985652158,lane,10.548626996666913,"[(46.4245816, 6.2576947), (46.4246417, 6.2575885)]"
985652165,lane,156.7186123071883,"[(46.4559782, 6.3266667), (46.4559091, 6.326778), (46.4558766, 6.3268392), (46.4558453, 6.3269027), (46.4558163, 6.3269691), (46.4557885, 6.3270371), (46.4556853, 6.3273101), (46.4554441, 6.3279499), (46.4553211, 6.3281709), (46.4552224, 6.3282988), (46.4552164, 6.3283031), (46.4551839, 6.3283264)]"
985652166,lane,16.93809353018561,"[(46.4560849, 6.3265093), (46.4559782, 6.3266667)]"
992208585,opposite,73.24328143672953,"[(46.390002, 6.2213375), (46.3899489, 6.2214472), (46.389862, 6.221678), (46.3896709, 6.2221601)]"
993295559,lane,37.91942974650298,"[(46.5009255, 6.4722713), (46.5006346, 6.4725293)]"
996046398,no,28.948418012895736,"[(46.8368029, 6.6872375), (46.8368839, 6.6873018), (46.8370299, 6.6874234)]"
996489574,lane,15.455568811596862,"[(46.3402401, 6.1638348), (46.3403271, 6.1636782)]"
996489575,lane,12.70816185736324,"[(46.340002, 6.1642656), (46.3400223, 6.1642267), (46.3400727, 6.1641359)]"
996612278,lane,583.0902190767887,"[(46.4495673, 6.8605267), (46.4495116, 6.8606803), (46.4494186, 6.8609821), (46.449383, 6.8611163), (46.4493347, 6.8613189), (46.4493143, 6.8614242), (46.4492632, 6.8617594), (46.4492447, 6.8619204), (46.4492317, 6.8620857), (46.4491683, 6.8634753), (46.4491542, 6.8637835), (46.4491323, 6.8642588), (46.4491118, 6.8646866), (46.4490934, 6.8650259), (46.4490703, 6.8653561), (46.4490444, 6.8657257), (46.4490161, 6.8660762), (46.4489745, 6.86656), (46.4488653, 6.8677875), (46.4488519, 6.8679206), (46.4488437, 6.8680016)]"
996677318,lane,45.1151091515515,"[(46.4462048, 6.87802), (46.4461817, 6.8780885), (46.4461737, 6.8781122), (46.4461555, 6.8781662), (46.4461141, 6.8782957), (46.4460698, 6.8784228), (46.44602, 6.8785422)]"
996677329,lane,397.02422061033496,"[(46.4488437, 6.8680016), (46.4488385, 6.8680652), (46.4488178, 6.8683089), (46.4488102, 6.8684044), (46.4488069, 6.8684462), (46.4488033, 6.8684919), (46.4487756, 6.868815), (46.4487668, 6.8689132), (46.4487502, 6.8691215), (46.4487194, 6.8694864), (46.4486073, 6.8709204), (46.4485803, 6.8713128), (46.448539, 6.8719139), (46.4485316, 6.8720116), (46.4484855, 6.8726255), (46.4484761, 6.8726988), (46.4484666, 6.8727725), (46.4484331, 6.8729473), (46.448384, 6.8731163)]"
997941188,lane,334.4232738824041,"[(46.8639903, 6.7486895), (46.8642472, 6.7487364), (46.8642898, 6.7487446), (46.8646494, 6.7488465), (46.864917, 6.7489998), (46.8650544, 6.7491366), (46.8654854, 6.7496847), (46.8659574, 6.7502534), (46.8664955, 6.7509106)]"
997941189,lane,43.95865896456095,"[(46.8664955, 6.7509106), (46.8668103, 6.7512595)]"
1002425057,lane,178.93718945969346,"[(46.4511433, 6.8764883), (46.4511434, 6.8764408), (46.4511657, 6.8756242), (46.4511768, 6.8754874), (46.4512174, 6.8751924), (46.4512702, 6.8750194), (46.451337, 6.8748329), (46.4515808, 6.8743151)]"
1004762087,crossing,18.23155902033653,"[(46.6349821, 6.6366167), (46.6348947, 6.6366156), (46.6348181, 6.6366146)]"
1004762088,crossing,20.80594846754241,"[(46.6350891, 6.6367569), (46.6351013, 6.6368812), (46.6351155, 6.6370259)]"
1004762094,crossing,21.949848438536776,"[(46.6346969, 6.6367996), (46.6347009, 6.6369175), (46.6347067, 6.6370859)]"
1007436708,lane,88.90214365274954,"[(46.448384, 6.8731163), (46.4483373, 6.8732505), (46.4483171, 6.8733034), (46.4482955, 6.8733553), (46.4482773, 6.8733985), (46.4482606, 6.8734349), (46.4482413, 6.8734725), (46.4482224, 6.8735068), (46.4481963, 6.8735517), (46.4481709, 6.8735947), (46.4481348, 6.8736536), (46.4480882, 6.8737309), (46.4479678, 6.873888), (46.4479232, 6.8739369), (46.4478743, 6.8739905)]"
1016957156,crossing,26.307865118056206,"[(46.5180955, 6.5718173), (46.518025, 6.571863), (46.5179751, 6.5718954), (46.5179252, 6.5719277), (46.5178795, 6.5719574)]"
1016957170,crossing,15.738205803835843,"[(46.5172458, 6.5697393), (46.5172687, 6.5698285), (46.5172952, 6.5699315)]"
1016957173,crossing,23.51948542133021,"[(46.5170903, 6.5651708), (46.5170143, 6.5651964), (46.5169787, 6.5652084), (46.5169431, 6.5652203), (46.5168842, 6.5652401)]"
1022518413,opposite,240.62777930323543,"[(46.3919105, 6.2230223), (46.3917752, 6.2232932), (46.3915473, 6.2237442), (46.3914585, 6.2237468), (46.3908757, 6.2231567), (46.3908831, 6.2230924), (46.3911062, 6.2226274), (46.3912848, 6.2222611)]"
1023976476,no,980.6411006035783,"[(46.3243662, 6.9382946), (46.3250308, 6.9378919), (46.3251927, 6.9378002), (46.3257659, 6.9374755), (46.3262827, 6.9371971), (46.3283421, 6.936079), (46.3291469, 6.9356511), (46.3304213, 6.9349856), (46.3315254, 6.934437), (46.3326411, 6.9338859)]"
1023976477,no,34.728076568433586,"[(46.3326411, 6.9338859), (46.3329367, 6.9337399)]"
1023976660,no,29.225830552912807,"[(46.3328938, 6.9335938), (46.3326449, 6.9337161)]"
1023976661,no,979.7321573857992,"[(46.3326449, 6.9337161), (46.3315016, 6.9342779), (46.3303586, 6.9348558), (46.3291243, 6.9354978), (46.32841, 6.9358729), (46.3262838, 6.9370203), (46.3258068, 6.9372857), (46.3251977, 6.9376311), (46.3251599, 6.9376538), (46.3243751, 6.9381119)]"
1023976933,no,1035.3123279562865,"[(46.3482075, 6.9273418), (46.3498884, 6.9267649), (46.3507987, 6.9264835), (46.3512638, 6.9263398), (46.352835, 6.9258381), (46.3543757, 6.9253468), (46.355573, 6.925002), (46.357313, 6.9245196)]"
1023976934,no,69.51923698425843,"[(46.357313, 6.9245196), (46.3579276, 6.9243524)]"
1023977104,no,34.087098803138815,"[(46.3630434, 6.9229927), (46.3629402, 6.923012), (46.3627395, 6.9230519)]"
1023977105,no,568.9566232207904,"[(46.3627395, 6.9230519), (46.3624372, 6.9231121), (46.361315, 6.9233446), (46.3606345, 6.9235083), (46.3599769, 6.9236604), (46.3596137, 6.9237529), (46.3587587, 6.9239707), (46.3581314, 6.9241377), (46.35769, 6.9242555)]"
1023977106,no,45.40811007160104,"[(46.35769, 6.9242555), (46.3572883, 6.9243627)]"
1023977107,no,1035.1214403539493,"[(46.3572883, 6.9243627), (46.355533, 6.9248514), (46.3543482, 6.9251954), (46.3528012, 6.9256906), (46.3512515, 6.9261799), (46.3507786, 6.9263246), (46.349878, 6.926613), (46.3481852, 6.9271899)]"
1023977197,no,539.7330442404369,"[(46.3579276, 6.9243524), (46.3587922, 6.9241231), (46.3596272, 6.9239096), (46.3600036, 6.9238133), (46.360804, 6.9236224), (46.3624583, 6.92327), (46.3627183, 6.9232147)]"
1023977198,no,37.29092695298209,"[(46.3627183, 6.9232147), (46.3629679, 6.9231616), (46.3630505, 6.9231474)]"
1023977358,no,732.182053955775,"[(46.3630505, 6.9231474), (46.3635489, 6.9230615), (46.3646644, 6.9228611), (46.3657554, 6.9227165), (46.3670735, 6.9225534), (46.3684098, 6.9224279), (46.3687004, 6.9224077), (46.3688781, 6.9223953), (46.3696117, 6.9223481)]"
1023977359,no,45.19837620033563,"[(46.3696117, 6.9223481), (46.370018, 6.9223251)]"
1023977486,no,311.488530721199,"[(46.370018, 6.9223251), (46.370101, 6.9223204), (46.3714891, 6.9222784), (46.3726647, 6.9222682), (46.3728198, 6.9222708)]"
1023977487,no,20.78802702489657,"[(46.3728198, 6.9222708), (46.3730068, 6.9222739)]"
1024588652,opposite,69.08255391936306,"[(46.3821294, 6.2398314), (46.3821897, 6.2398582), (46.3822233, 6.2398565), (46.3822518, 6.2398264), (46.382279, 6.2397417), (46.382427, 6.239235), (46.3824328, 6.2392147), (46.382444, 6.239176)]"
1026541511,lane,296.73874919353943,"[(46.567146, 6.6568378), (46.5674394, 6.6574497), (46.5680158, 6.6586251), (46.5682691, 6.6591375), (46.5683843, 6.6593449), (46.5684706, 6.6594869), (46.5687676, 6.6599004)]"
1039832676,lane,49.059033016355905,"[(46.8231154, 6.939253), (46.8232023, 6.9391744), (46.8232558, 6.939126), (46.8234988, 6.9389352)]"
1040691853,lane,40.712814481548534,"[(46.4898261, 6.7409998), (46.4898684, 6.7408409), (46.4898884, 6.740745), (46.4899137, 6.7405694), (46.4899194, 6.7404894)]"
1044149976,track,60.295949780200544,"[(46.4168171, 6.2808841), (46.4172379, 6.281379)]"
1061414593,track,83.00084399033841,"[(46.5216369, 6.6136386), (46.5219932, 6.612688)]"
1067475227,crossing,14.661827948332848,"[(46.5498341, 6.5642619), (46.5498621, 6.5642036), (46.5498819, 6.5641623), (46.5499128, 6.5641087)]"
1086803349,crossing,25.55282845820132,"[(46.5184394, 6.57295), (46.5184115, 6.5729676), (46.5183835, 6.5729852), (46.5183413, 6.5730118), (46.518299, 6.5730384), (46.5182286, 6.5730828)]"
1087112486,lane,10.647509108415804,"[(46.5299515, 6.5678672), (46.5298656, 6.5678058)]"
1087114444,opposite,18.931384541860858,"[(46.5447682, 6.6056294), (46.5445979, 6.6056312)]"
1087612960,crossing,27.39256731807158,"[(46.5412701, 6.5549895), (46.5412966, 6.5549683), (46.5413978, 6.55489), (46.5414475, 6.5548525), (46.5414889, 6.5548255)]"
1087661073,crossing,11.944000428052131,"[(46.52108, 6.6157182), (46.521042, 6.6157076), (46.5209745, 6.6156887)]"
1088638734,crossing,24.86346352748101,"[(46.5173799, 6.5700499), (46.5174501, 6.5700264), (46.5175402, 6.5699914), (46.5175983, 6.5699838)]"
1093107104,opposite,78.73982791248974,"[(46.3838855, 6.2343349), (46.3839648, 6.2344525), (46.3840227, 6.2345258), (46.3842275, 6.2347703), (46.3843489, 6.2348813), (46.3843788, 6.234902), (46.3844454, 6.2349527)]"
1093531274,crossing,15.767579415127223,"[(46.3897681, 6.2212665), (46.3897341, 6.2212447), (46.3896986, 6.221222), (46.3896686, 6.2212028), (46.3896384, 6.2211835)]"
1098209864,no,47.560904592881855,"[(46.3806802, 6.9251426), (46.3805851, 6.9249322), (46.38045, 6.9246215)]"
1098209866,no,67.58944640765912,"[(46.3823753, 6.9237934), (46.3820504, 6.9234653), (46.3818759, 6.9232922)]"
1098375046,lane,48.83460383611955,"[(46.7720787, 6.6427519), (46.7719914, 6.6427546), (46.7718869, 6.6427926), (46.7718623, 6.6428039), (46.7716539, 6.6428993)]"
1099663067,lane,31.734428122777487,"[(46.5432333, 6.5576288), (46.5432673, 6.557692), (46.5433011, 6.5577555), (46.5433774, 6.5579835)]"
1105451419,lane,72.00489979357681,"[(46.5267244, 6.5656993), (46.5268235, 6.5657565), (46.5273213, 6.5660637)]"
1111051509,no,100.32303719665283,"[(46.6035104, 6.5303309), (46.6035504, 6.5302825), (46.6035947, 6.5302206), (46.6036705, 6.5301016), (46.6037266, 6.5300227), (46.6038127, 6.5299114), (46.6038477, 6.5298704), (46.6038906, 6.5298324), (46.6039201, 6.5298028), (46.6039441, 6.5297692), (46.6039743, 6.5297216), (46.6040093, 6.529657), (46.6040625, 6.5295541), (46.6041334, 6.529397)]"
1111051511,no,65.41414823578401,"[(46.6041334, 6.529397), (46.6039733, 6.5295915), (46.6036925, 6.5299622)]"
1112587195,lane,24.924726677292863,"[(46.5060117, 6.6702432), (46.5058957, 6.6705211)]"
1112707660,crossing,6.674788878813011,"[(46.5192344, 6.5682916), (46.5192082, 6.5682931), (46.5191744, 6.568295)]"
1112790704,no,5.319346307308422,"[(46.603471, 6.5303703), (46.6035104, 6.5303309)]"
1115945943,lane,15.352849122550413,"[(46.5273213, 6.5660637), (46.5274475, 6.566145)]"
1115945945,lane,161.89059473776115,"[(46.5274475, 6.566145), (46.5283598, 6.5667539), (46.5285943, 6.5669222), (46.5287712, 6.5670235)]"
1127861553,lane,35.31014867538184,"[(46.5330271, 6.5567789), (46.5331758, 6.5568504), (46.5332059, 6.5568772), (46.5332352, 6.5569095), (46.5333016, 6.556995)]"
1139019884,no,29.058830052334002,"[(46.4679761, 6.8655195), (46.4680935, 6.8655759), (46.4682232, 6.8656429)]"
1139019885,no,27.553218953785418,"[(46.4682232, 6.8656429), (46.4681404, 6.8655139), (46.4681089, 6.865457), (46.4680658, 6.8653667)]"
1139019889,no,15.381326071297048,"[(46.465011, 6.8750281), (46.4649008, 6.8751492)]"
1139019893,no,18.73358523599938,"[(46.4682232, 6.8656429), (46.4683612, 6.8657829)]"
1154909858,lane,1023.1417335812548,"[(46.2582026, 7.0003494), (46.2583983, 7.0002605), (46.2586515, 7.0001398), (46.2587374, 7.000098), (46.2587916, 7.0000705), (46.258838, 7.0000466), (46.2589569, 6.9999854), (46.259024, 6.9999482), (46.2590643, 6.9999259), (46.2591359, 6.9998896), (46.2597164, 6.9995537), (46.2606533, 6.9990493), (46.2610961, 6.9988214), (46.2611652, 6.9987844), (46.2622692, 6.9982158), (46.262811, 6.9979376), (46.263004, 6.997839), (46.2632194, 6.9977293), (46.2634237, 6.997623), (46.263585, 6.9975405), (46.2638078, 6.9974256), (46.2641415, 6.9972546), (46.2642577, 6.9971944), (46.2643641, 6.9971407), (46.2645784, 6.9970301), (46.2647673, 6.9969311), (46.2651271, 6.996746), (46.2654631, 6.9965727), (46.2657096, 6.9964449), (46.2658347, 6.9963817), (46.2659546, 6.9963224), (46.266084, 6.9962592), (46.2662086, 6.9962007), (46.2663843, 6.9961206), (46.2665115, 6.9960644), (46.2666303, 6.996012), (46.2667267, 6.9959712), (46.2668316, 6.9959311), (46.2668758, 6.9959146)]"
1154909859,lane,154.09452343845348,"[(46.2682089, 6.9953198), (46.268195, 6.9953248), (46.2681178, 6.9953464), (46.2679772, 6.9953919), (46.2677046, 6.9954752), (46.2674208, 6.9955738), (46.2671039, 6.9956927), (46.2669493, 6.9957506), (46.2668584, 6.9957652)]"
1154909860,track,418.9824278587805,"[(46.273012, 6.9939624), (46.2722431, 6.9941759), (46.2717436, 6.9943223), (46.2710356, 6.9945244), (46.2708485, 6.9945802), (46.2707142, 6.9946157), (46.2706649, 6.9946329), (46.2705669, 6.9946614), (46.2703769, 6.9947099), (46.2702214, 6.9947546), (46.2699946, 6.9948193), (46.2696607, 6.9949063), (46.2693263, 6.994998), (46.2693146, 6.9950094)]"
